Data,Tipo,Categoria,Subcategoria,Produto,Unidade,Quantidade,Preço de Custo,Preço de Venda,Tipo Avaria
2023-10-17,Ajuste,Lazer,Cadeiras de Praia,Cadeira de Praia,unidades,6,19.99,29.99,
2023-10-07,Avaria,Hortifruti,Frutas,Romã,kg,49,7.99,9.99,Furto
2023-10-01,Ajuste,Moda e Vestuário,Feminino,Vestido Tubinho,unidades,22,34.99,49.99,
2023-10-17,Ajuste,Hortifruti,Legumes,Pimentão,kg,12,3.99,5.19,
2023-10-08,Ajuste,Moda e Vestuário,Masculino,Camiseta Estampada,unidades,28,16.99,24.99,
2023-10-11,Ajuste,Carnes,Bovina,Cupim,kg,3,39.99,54.99,
2023-10-10,Ajuste,Hortifruti,Frutas,Maçã,kg,56,4.99,6.49,
2023-10-09,Ajuste,Carnes,Aves,Sobrecoxa de Frango,kg,38,12.8,18.56,
2023-10-20,Avaria,Carnes,Ovinos,Paleta de Cordeiro,kg,58,74.99,89.99,Furto
2023-10-21,Ajuste,Carnes,Aves,Fígado de Frango,kg,40,7.99,12.99,
2023-10-13,Ajuste,Decoração,Quadros,Quadro Decorativo,unidades,16,29.99,39.99,
2023-10-07,Ajuste,Tecnologia,Câmeras,Câmera Fotográfica,unidades,38,249.99,299.99,
2023-10-12,Ajuste,Carnes,Bovina,Contrafilé,kg,13,52.99,74.99,
2023-10-29,Ajuste,Iluminação,Spots,Spot de Teto,unidades,36,19.99,29.99,
2023-10-18,Avaria,Moda e Vestuário,Masculino,Bermuda Jeans,unidades,16,19.99,29.99,Validade expirada
2023-10-03,Avaria,Hortifruti,Frutas,Caqui,kg,8,8.99,10.99,Validade expirada
2023-10-21,Ajuste,Hortifruti,Frutas,Nectarina,kg,35,7.99,9.99,
2023-10-03,Ajuste,Moda e Vestuário,Feminino,Cardigan de Lã,unidades,87,29.99,44.99,
2023-10-22,Avaria,Higiene,Escovas de Dentes,Escova de Dentes,unidades,40,3.9,5.46,Danos no transporte
2023-10-30,Avaria,Hortifruti,Frutas,Physalis,kg,20,34.99,39.99,Danos no transporte
2023-10-28,Ajuste,Higiene,Desodorantes,Desodorante,unidades,48,8.8,12.32,
2023-10-28,Ajuste,Hortifruti,Frutas,Pêssego,kg,40,4.0,5.2,
2023-10-10,Ajuste,Hortifruti,Frutas,Kiwi,kg,26,5.0,6.5,
2023-10-18,Avaria,Moda e Vestuário,Feminino,Vestido Longo,unidades,83,54.99,79.99,Danos no transporte
2023-10-01,Ajuste,Hortifruti,Frutas,Jaca,kg,8,6.99,8.49,
2023-10-30,Avaria,Hortifruti,Frutas,Limão Siciliano,kg,56,4.49,5.49,Validade expirada
2023-10-05,Ajuste,Hortifruti,Frutas,Carambola,kg,17,5.99,7.49,
2023-10-09,Ajuste,Carnes,Suínos,Lombo Suíno,kg,43,22.7,32.91,
2023-10-25,Avaria,Carnes,Bovina,Alcatra,kg,97,46.99,64.99,Furto
2023-10-14,Avaria,Hortifruti,Frutas,Cereja,kg,2,24.99,29.99,Danos no transporte
2023-10-11,Ajuste,Eletrodomésticos,Fritadeiras,Fritadeira Elétrica,unidades,28,99.99,129.99,
2023-10-04,Ajuste,Limpeza,Desinfetantes,Desinfetante,litros,52,6.8,10.2,
2023-10-14,Ajuste,Esportes,Bolas,Bola de Futebol,unidades,17,14.99,19.99,
2023-10-11,Ajuste,Moda e Vestuário,Masculino,Tênis Esportivo,unidades,7,44.99,69.99,
2023-10-19,Ajuste,Moda e Vestuário,Feminino,Sandália Rasteira,unidades,94,26.99,39.99,
2023-10-24,Ajuste,Hortifruti,Frutas,Pêssego,kg,30,4.0,5.2,
2023-10-16,Ajuste,Carnes,Ovinos,Pernil de Cordeiro,kg,98,59.99,74.99,
2023-10-07,Ajuste,Padaria,Pães,Pão Integral,unidades,71,4.5,6.08,
2023-10-03,Ajuste,Eletroeletrônicos,Computadores,Notebook,unidades,42,3499.99,4199.99,
2023-10-11,Ajuste,Moda e Vestuário,Masculino,Bermuda Jeans,unidades,8,19.99,29.99,
2023-10-08,Ajuste,Snacks,Frutos Secos,Amendoim,kg,62,4.5,6.52,
2023-10-23,Ajuste,Padaria,Bebidas Quentes,Café,kg,13,5.0,6.75,
2023-10-28,Ajuste,Moda e Vestuário,Feminino,Vestido de Renda,unidades,67,42.99,64.99,
2023-10-16,Ajuste,Higiene,Escovas de Dentes,Escova de Dentes,unidades,87,3.9,5.46,
2023-10-21,Avaria,Hortifruti,Legumes,Cenoura,kg,63,1.79,2.33,Danos no transporte
2023-10-12,Avaria,Carnes,Suína,Linguiça Toscana,kg,19,24.99,34.99,Danos no transporte
2023-10-16,Avaria,Carnes,Bovina,Bife de Alcatra,kg,86,47.99,64.99,Furto
2023-10-24,Avaria,Carnes,Aves,Coxa de Frango,kg,46,17.99,24.99,Validade expirada
2023-10-28,Avaria,Eletrodomésticos,Liquidificadores,Liquidificador,unidades,96,59.99,79.99,Danos no transporte
2023-10-19,Ajuste,Tecnologia,Redes,Roteador Wi-Fi,unidades,70,59.99,79.99,
2023-10-03,Avaria,Iluminação,Lustres,Lustre,unidades,3,119.99,149.99,Furto
2023-10-15,Avaria,Moda e Vestuário,Feminino,Sandália Rasteira,unidades,54,26.99,39.99,Validade expirada
2023-10-04,Avaria,Sobremesas,Sorvetes,Sorvete,litros,32,12.0,16.8,Validade expirada
2023-10-08,Ajuste,Carnes,Ovinos,Pernil de Cordeiro,kg,63,59.99,74.99,
2023-10-03,Avaria,Carnes,Bovina,Mocotó,kg,46,21.99,29.99,Validade expirada
2023-10-17,Ajuste,Moda e Vestuário,Feminino,Vestido de Renda,unidades,44,42.99,64.99,
2023-10-20,Avaria,Limpeza,Detergentes,Detergente,litros,34,3.2,4.8,Validade expirada
2023-10-03,Avaria,Lazer,Cadeiras de Praia,Cadeira de Praia,unidades,46,19.99,29.99,Danos no transporte
2023-10-02,Avaria,Hortifruti,Frutas,Mamão Formosa,kg,82,3.99,5.49,Furto
2023-10-15,Ajuste,Carnes,Suína,Costelinha de Porco,kg,85,34.99,49.99,
2023-10-16,Ajuste,Hortifruti,Frutas,Caqui,kg,87,8.99,10.99,
2023-10-26,Avaria,Hortifruti,Verduras,Alface,unidades,75,1.99,2.59,Validade expirada
2023-10-19,Avaria,Moda e Vestuário,Feminino,Cardigan de Lã,unidades,40,29.99,44.99,Danos no transporte
2023-10-19,Ajuste,Carnes,Suínos,Costela Suína,kg,90,18.9,27.4,
2023-10-30,Avaria,Moda e Vestuário,Masculino,Bermuda Jeans,unidades,72,19.99,29.99,Validade expirada
2023-10-09,Ajuste,Eletrodomésticos,Ferro de Passar,Ferro de Passar,unidades,34,39.99,49.99,
2023-10-09,Avaria,Hortifruti,Frutas,Banana Prata,kg,43,2.99,3.99,Furto
2023-10-19,Ajuste,Moda e Vestuário,Masculino,Camiseta Manga Longa,unidades,37,16.99,24.99,
2023-10-08,Avaria,Hortifruti,Frutas,Banana da Terra,kg,10,3.99,4.99,Furto
2023-10-01,Ajuste,Carnes,Ovinos,Pernil de Cordeiro,kg,12,59.99,74.99,
2023-10-24,Ajuste,Laticínios,Iogurtes,Iogurte,litros,83,3.8,5.13,
2023-10-21,Ajuste,Laticínios,Leites,Leite,litros,47,2.5,3.38,
2023-10-08,Avaria,Tecnologia,Relógios Inteligentes,Smartwatch,unidades,5,119.99,149.99,Validade expirada
2023-10-18,Ajuste,Lazer,Brinquedos,Cama Elástica,unidades,55,149.99,199.99,
2023-10-07,Ajuste,Carnes,Bovina,Costela,kg,24,39.99,54.99,
2023-10-20,Ajuste,Móveis,Puffs,Puff,unidades,63,29.99,39.99,
2023-10-30,Ajuste,Laticínios,Leites,Leite,litros,54,2.5,3.38,
2023-10-24,Ajuste,Hortifruti,Frutas,Caqui,kg,52,8.99,10.99,
2023-10-23,Ajuste,Carnes,Aves,Asa de Frango,kg,24,13.99,19.99,
2023-10-12,Ajuste,Moda e Vestuário,Feminino,Vestido Blusê,unidades,80,32.99,49.99,
2023-10-15,Ajuste,Tecnologia,Câmeras,Câmera Fotográfica,unidades,9,249.99,299.99,
2023-10-10,Ajuste,Hortifruti,Frutas,Melancia,unidades,75,6.0,7.8,
2023-10-09,Ajuste,Decoração,Relógios,Relógio de Parede,unidades,61,19.99,29.99,
2023-10-18,Ajuste,Lazer,Brinquedos,Quebra-cabeça,unidades,16,14.99,19.99,
2023-10-18,Avaria,Carnes,Ovinos,Pernil de Cordeiro,kg,67,59.99,74.99,Danos no transporte
2023-10-20,Ajuste,Limpeza,Detergentes,Lava-louças,litros,50,4.8,7.2,
2023-10-10,Ajuste,Laticínios,Queijos,Queijo,kg,8,9.99,13.49,
2023-10-23,Ajuste,Hortifruti,Frutas,Mamão,kg,22,5.5,7.15,
2023-10-07,Avaria,Tecnologia,Caixas de Som,Smart Speaker,unidades,83,79.99,99.99,Furto
2023-10-02,Ajuste,Carnes,Aves,Coxa de Frango,kg,5,17.99,24.99,
2023-10-06,Avaria,Carnes,Bovina,Picanha Argentina,kg,3,59.99,79.99,Validade expirada
2023-10-10,Ajuste,Moda e Vestuário,Masculino,Gravata Slim,unidades,48,19.99,29.99,
2023-10-03,Avaria,Hortifruti,Frutas,Abacaxi,unidades,25,4.5,5.85,Validade expirada
2023-10-29,Ajuste,Lazer,Cadeiras de Praia,Cadeira de Praia,unidades,91,19.99,29.99,
2023-10-25,Ajuste,Eletrodomésticos,Panelas Elétricas,Panela Elétrica de Arroz,unidades,93,69.99,89.99,
2023-10-20,Ajuste,Carnes,Bovinos,Carne de Sol,kg,47,35.5,51.48,
2023-10-19,Avaria,Carnes,Ovinos,Carré de Cordeiro,kg,77,69.99,84.99,Validade expirada
2023-10-25,Ajuste,Tecnologia,Relógios Inteligentes,Smartwatch,unidades,57,119.99,149.99,
2023-10-12,Avaria,Decoração,Relógios,Relógio de Parede,unidades,88,19.99,29.99,Danos no transporte
2023-10-06,Ajuste,Moda e Vestuário,Feminino,Calça Legging,unidades,51,22.99,34.99,
2023-10-07,Ajuste,Moda e Vestuário,Feminino,Vestido de Festa,unidades,79,69.99,99.99,
2023-10-06,Avaria,Hortifruti,Frutas,Graviola,kg,89,9.49,11.99,Furto
2023-10-14,Avaria,Carnes,Bovina,Picanha,kg,29,49.99,69.99,Danos no transporte
2023-10-16,Avaria,Laticínios,Iogurtes,Iogurte,litros,12,3.8,5.13,Validade expirada
2023-10-23,Avaria,Carnes,Ovinos,Cordeiro Desossado,kg,38,79.99,94.99,Danos no transporte
2023-10-29,Avaria,Carnes,Suína,Linguiça Toscana,kg,30,24.99,34.99,Furto
2023-10-15,Avaria,Celulares,Tablets,Tablet,unidades,97,899.99,1124.99,Furto
2023-10-26,Ajuste,Hortifruti,Legumes,Batata,kg,92,2.99,3.89,
2023-10-24,Ajuste,Lazer,Brinquedos,Cama Elástica,unidades,38,149.99,199.99,
2023-10-08,Avaria,Moda e Vestuário,Feminino,Vestido Longo,unidades,57,54.99,79.99,Validade expirada
2023-10-13,Avaria,Hortifruti,Frutas,Cereja Argentina,kg,97,29.99,34.99,Furto
2023-10-07,Avaria,Carnes,Aves,Salsicha de Frango,kg,46,9.99,14.99,Validade expirada
2023-10-09,Ajuste,Móveis,Puffs,Puff,unidades,42,29.99,39.99,
2023-10-03,Ajuste,Carnes,Aves,Linguiça Toscana de Frango,kg,37,17.99,24.99,
2023-10-09,Ajuste,Hortifruti,Frutas,Ameixa,kg,34,6.99,8.99,
2023-10-28,Avaria,Lazer,Brinquedos,Cama Elástica,unidades,6,149.99,199.99,Danos no transporte
2023-10-12,Ajuste,Móveis,Camas,Cama de Casal,unidades,35,399.99,499.99,
2023-10-03,Avaria,Higiene,Sabonetes,Gel de Banho,litros,39,4.2,5.88,Validade expirada
2023-10-29,Avaria,Decoração,Espelhos,Espelho de Parede,unidades,1,39.99,49.99,Validade expirada
2023-10-28,Avaria,Moda e Vestuário,Feminino,Saia Lápis,unidades,2,22.99,34.99,Validade expirada
2023-10-24,Avaria,Esportes,Bolas,Bola de Futebol,unidades,62,14.99,19.99,Danos no transporte
2023-10-08,Ajuste,Hortifruti,Frutas,Mamão Papaia,kg,88,3.79,4.99,
2023-10-19,Avaria,Lazer,Brinquedos,Cama Elástica,unidades,81,149.99,199.99,Validade expirada
2023-10-01,Ajuste,Carnes,Aves,Coração de Frango,kg,73,11.99,16.99,
2023-10-21,Avaria,Carnes,Aves,Salsicha de Frango,kg,94,9.99,14.99,Danos no transporte
2023-10-18,Ajuste,Carnes,Suína,Linguiça Toscana,kg,2,24.99,34.99,
2023-10-29,Avaria,Carnes,Ovinos,Contrafilé de Cordeiro,kg,93,54.99,69.99,Furto
2023-10-30,Avaria,Carnes,Aves,Coração de Frango,kg,9,11.99,16.99,Danos no transporte
2023-10-05,Avaria,Hortifruti,Frutas,Mamão Formosa,kg,94,3.99,5.49,Danos no transporte
2023-10-03,Avaria,Moda e Vestuário,Feminino,Vestido Blusê,unidades,97,32.99,49.99,Danos no transporte
2023-10-01,Ajuste,Moda e Vestuário,Feminino,Vestido Midi,unidades,35,42.99,64.99,
2023-10-21,Ajuste,Moda e Vestuário,Feminino,Vestido Midi,unidades,32,42.99,64.99,
2023-10-09,Avaria,Celulares,Tablets,Tablet,unidades,46,899.99,1124.99,Furto
2023-10-12,Ajuste,Móveis,Cadeiras,Cadeira de Escritório,unidades,26,119.99,149.99,
2023-10-03,Ajuste,Hortifruti,Frutas,Nectarina,kg,15,7.99,9.99,
2023-10-23,Ajuste,Carnes,Suína,Lombo Suíno,kg,20,31.99,44.99,
2023-10-13,Ajuste,Moda e Vestuário,Masculino,Sapatênis Casual,unidades,50,39.99,59.99,
2023-10-23,Ajuste,Carnes,Suína,Costelinha de Porco,kg,92,34.99,49.99,
2023-10-07,Avaria,Carnes,Bovina,Picanha Argentina,kg,61,59.99,79.99,Danos no transporte
2023-10-23,Ajuste,Móveis,Camas,Cama de Casal,unidades,11,399.99,499.99,
2023-10-10,Ajuste,Decoração,Tapetes,Tapete de Banheiro,unidades,38,14.99,19.99,
2023-10-23,Avaria,Lazer,Cadeiras de Praia,Cadeira de Praia,unidades,44,19.99,29.99,Furto
2023-10-05,Avaria,Moda e Vestuário,Masculino,Bermuda Jeans,unidades,17,19.99,29.99,Furto
2023-10-28,Avaria,Hortifruti,Frutas,Coco,unidades,55,6.49,7.99,Furto
2023-10-15,Avaria,Hortifruti,Frutas,Pitanga,kg,92,16.99,19.99,Furto
2023-10-22,Ajuste,Hortifruti,Frutas,Banana Prata,kg,76,2.99,3.99,
2023-10-16,Avaria,Moda e Vestuário,Feminino,Saia Lápis,unidades,71,22.99,34.99,Validade expirada
2023-10-12,Avaria,Tecnologia,Acessórios,Carregador Portátil,unidades,5,19.99,29.99,Furto
2023-10-14,Avaria,Moda e Vestuário,Feminino,Regata Básica,unidades,39,9.99,14.99,Danos no transporte
2023-10-13,Ajuste,Iluminação,Abajures,Abajur,unidades,94,39.99,49.99,
2023-10-27,Avaria,Carnes,Suína,Pernil,kg,88,29.99,39.99,Furto
2023-10-25,Avaria,Laticínios,Leites,Leite,litros,15,2.5,3.38,Validade expirada
2023-10-09,Ajuste,Móveis,Cadeiras,Cadeira de Escritório,unidades,1,119.99,149.99,
2023-10-03,Ajuste,Hortifruti,Frutas,Banana,kg,95,2.99,3.89,
2023-10-18,Ajuste,Carnes,Aves,Peito de Frango,kg,74,15.5,22.47,
2023-10-01,Ajuste,Padaria,Bolos,Bolo de Cenoura,kg,48,16.0,21.6,
2023-10-26,Ajuste,Moda e Vestuário,Feminino,Saia Midi,unidades,90,24.99,39.99,
2023-10-06,Avaria,Carnes,Suína,Orelha de Porco,kg,63,9.99,14.99,Danos no transporte
2023-10-02,Avaria,Carnes,Suína,Costelinha de Porco,kg,69,34.99,49.99,Validade expirada
2023-10-21,Avaria,Carnes,Bovina,Bife de Alcatra,kg,71,47.99,64.99,Danos no transporte
2023-10-23,Avaria,Carnes,Aves,Codorna Inteira,kg,52,39.99,54.99,Furto
2023-10-18,Avaria,Carnes,Bovina,Costela,kg,87,39.99,54.99,Validade expirada
2023-10-29,Avaria,Carnes,Bovina,Língua de Boi,kg,40,24.99,34.99,Danos no transporte
2023-10-21,Avaria,Hortifruti,Frutas,Manga,kg,44,4.49,5.99,Danos no transporte
2023-10-06,Ajuste,Higiene,Sabonetes,Gel de Banho,litros,33,4.2,5.88,
2023-10-04,Avaria,Hortifruti,Frutas,Jaca,kg,78,6.99,8.49,Danos no transporte
2023-10-27,Avaria,Moda e Vestuário,Feminino,Saia Lápis,unidades,53,22.99,34.99,Validade expirada
2023-10-06,Avaria,Carnes,Bovina,Mocotó,kg,56,21.99,29.99,Validade expirada
2023-10-05,Avaria,Hortifruti,Frutas,Caju,kg,89,5.49,6.99,Danos no transporte
2023-10-01,Ajuste,Moda e Vestuário,Masculino,Sapatênis Casual,unidades,79,39.99,59.99,
2023-10-04,Avaria,Hortifruti,Frutas,Jaca,kg,21,6.99,8.49,Danos no transporte
2023-10-19,Avaria,Carnes,Bovina,Coxão Mole,kg,55,42.99,59.99,Danos no transporte
2023-10-22,Avaria,Moda e Vestuário,Feminino,Vestido Rodado,unidades,60,36.99,54.99,Validade expirada
2023-10-10,Ajuste,Decoração,Tapetes,Tapete,metros quadrados,90,59.99,79.99,
2023-10-21,Ajuste,Limpeza,Utensílios de Limpeza,Vassoura,unidades,64,12.0,18.0,
2023-10-19,Ajuste,Hortifruti,Frutas,Limão,kg,48,3.5,4.55,
2023-10-09,Ajuste,Hortifruti,Frutas,Romã,kg,98,7.99,9.99,
2023-10-21,Avaria,Eletroeletrônicos,Computadores,Notebook,unidades,3,3499.99,4199.99,Danos no transporte
2023-10-25,Ajuste,Moda e Vestuário,Masculino,Camisa Xadrez,unidades,33,19.99,29.99,
2023-10-14,Avaria,Hortifruti,Frutas,Cereja Americana,kg,21,49.99,54.99,Validade expirada
2023-10-22,Avaria,Móveis,Camas,Cama de Casal,unidades,94,399.99,499.99,Danos no transporte
2023-10-29,Ajuste,Decoração,Pratos Decorativos,Prato Decorativo,unidades,52,14.99,19.99,
2023-10-05,Ajuste,Carnes,Bovina,Lagarto,kg,59,44.99,59.99,
2023-10-03,Avaria,Carnes,Bovinos,Acém,kg,4,29.9,43.35,Furto
2023-10-29,Avaria,Hortifruti,Frutas,Banana Prata,kg,96,2.99,3.99,Validade expirada
2023-10-18,Avaria,Hortifruti,Frutas,Figo,kg,67,11.99,14.99,Validade expirada
2023-10-26,Ajuste,Móveis,Cadeiras,Cadeira de Escritório,unidades,20,119.99,149.99,
2023-10-23,Ajuste,Hortifruti,Frutas,Kiwi,kg,22,5.0,6.5,
2023-10-07,Avaria,Snacks,Frutos Secos,Amendoim,kg,42,4.5,6.52,Furto
2023-10-24,Ajuste,Bebidas,Não Alcoólicas,Suco de Laranja,litros,2,6.2,8.06,
2023-10-19,Avaria,Hortifruti,Frutas,Cereja Argentina,kg,54,29.99,34.99,Furto
2023-10-02,Ajuste,Moda e Vestuário,Feminino,Vestido de Festa,unidades,6,69.99,99.99,
2023-10-27,Ajuste,Eletrodomésticos,Cafeteiras,Cafeteira Elétrica,unidades,3,79.99,99.99,
2023-10-20,Avaria,Limpeza,Utensílios de Limpeza,Vassoura,unidades,87,12.0,18.0,Validade expirada
2023-10-15,Avaria,Moda e Vestuário,Feminino,Cardigan de Lã,unidades,61,29.99,44.99,Furto
2023-10-17,Avaria,Hortifruti,Legumes,Pimentão,kg,79,3.99,5.19,Furto
2023-10-23,Avaria,Hortifruti,Frutas,Kiwi,kg,74,5.0,6.5,Validade expirada
2023-10-15,Avaria,Moda e Vestuário,Feminino,Vestido Rodado,unidades,72,36.99,54.99,Danos no transporte
2023-10-01,Avaria,Moda e Vestuário,Feminino,Regata Básica,unidades,77,9.99,14.99,Danos no transporte
2023-10-09,Ajuste,Esportes,Pranchas,Prancha de Surf,unidades,43,249.99,299.99,
2023-10-01,Ajuste,Hortifruti,Frutas,Limão Cravo,kg,42,5.49,6.99,
2023-10-16,Ajuste,Hortifruti,Frutas,Limão Siciliano,kg,14,4.49,5.49,
2023-10-13,Ajuste,Hortifruti,Frutas,Manga Tommy,kg,56,4.99,6.49,
2023-10-18,Ajuste,Hortifruti,Frutas,Banana da Terra,kg,87,3.99,4.99,
2023-10-04,Avaria,Eletrodomésticos,Ferro de Passar,Ferro de Passar,unidades,92,39.99,49.99,Validade expirada
2023-10-07,Avaria,Hortifruti,Frutas,Romã,kg,8,7.99,9.99,Furto
2023-10-29,Ajuste,Carnes,Aves,Peito de Pato,kg,99,49.99,64.99,
2023-10-06,Ajuste,Carnes,Bovina,Coxão Mole,kg,11,42.99,59.99,
2023-10-21,Avaria,Hortifruti,Frutas,Tamarindo,kg,62,11.99,13.99,Danos no transporte
2023-10-02,Avaria,Móveis,Mesas,Escrivaninha,unidades,14,99.99,129.99,Danos no transporte
2023-10-13,Avaria,Lazer,Brinquedos,Quebra-cabeça,unidades,14,14.99,19.99,Furto
2023-10-27,Ajuste,Carnes,Ovinos,Pernil de Cordeiro,kg,30,59.99,74.99,
2023-10-07,Avaria,Moda e Vestuário,Feminino,Cardigan de Lã,unidades,18,29.99,44.99,Danos no transporte
2023-10-04,Ajuste,Padaria,Biscoitos,Biscoito,kg,5,5.8,7.83,
2023-10-16,Ajuste,Moda e Vestuário,Feminino,Vestido Ciganinha,unidades,13,26.99,39.99,
2023-10-03,Ajuste,Padaria,Pães,Pão Integral,unidades,41,4.5,6.08,
2023-10-14,Ajuste,Carnes,Bovina,Lagarto,kg,46,44.99,59.99,
2023-10-23,Ajuste,Carnes,Bovina,Mocotó,kg,14,21.99,29.99,
2023-10-19,Avaria,Tecnologia,Relógios Inteligentes,Smartwatch,unidades,84,119.99,149.99,Furto
2023-10-18,Avaria,Carnes,Aves,Coração de Frango,kg,59,11.99,16.99,Furto
2023-10-03,Ajuste,Bebidas,Águas,Água Mineral,litros,95,1.5,1.95,
2023-10-18,Ajuste,Bebidas,Alcoólicas,Cerveja,unidades,31,5.9,7.67,
2023-10-26,Ajuste,Hortifruti,Legumes,Cebola,kg,57,2.29,2.98,
2023-10-30,Avaria,Carnes,Bovina,Língua de Boi,kg,84,24.99,34.99,Validade expirada
2023-10-19,Avaria,Bebidas,Não Alcoólicas,Suco de Laranja,litros,37,6.2,8.06,Validade expirada
2023-10-25,Avaria,Moda e Vestuário,Feminino,Blusa Estampada,unidades,94,19.99,29.99,Furto
2023-10-22,Ajuste,Iluminação,Lustres,Lustre,unidades,41,119.99,149.99,
2023-10-12,Ajuste,Carnes,Suína,Pernil,kg,55,29.99,39.99,
2023-10-29,Avaria,Higiene,Shampoos,Condicionador,litros,18,14.5,20.3,Danos no transporte
2023-10-28,Ajuste,Hortifruti,Frutas,Caqui,kg,2,8.99,10.99,
2023-10-23,Avaria,Hortifruti,Frutas,Maracujá,kg,13,2.99,3.99,Furto
2023-10-01,Ajuste,Moda e Vestuário,Masculino,Sapato Social,unidades,78,49.99,79.99,
2023-10-09,Ajuste,Carnes,Ovinos,Carré de Cordeiro,kg,49,69.99,84.99,
2023-10-17,Avaria,Hortifruti,Legumes,Pimentão,kg,48,3.99,5.19,Furto
2023-10-08,Avaria,Moda e Vestuário,Feminino,Saia Lápis,unidades,83,22.99,34.99,Furto
2023-10-28,Avaria,Moda e Vestuário,Feminino,Vestido Ciganinha,unidades,93,26.99,39.99,Furto
2023-10-27,Avaria,Moda e Vestuário,Feminino,Saia Midi,unidades,25,24.99,39.99,Danos no transporte
2023-10-11,Ajuste,Carnes,Bovina,Rabo,kg,15,29.99,39.99,
2023-10-20,Ajuste,Higiene,Desodorantes,Desodorante,unidades,36,8.8,12.32,
2023-10-16,Ajuste,Hortifruti,Frutas,Limão Cravo,kg,38,5.49,6.99,
2023-10-01,Avaria,Eletrodomésticos,Ferro de Passar,Ferro de Passar,unidades,22,39.99,49.99,Furto
2023-10-17,Ajuste,Carnes,Aves,Coração de Frango,kg,77,11.99,16.99,
2023-10-05,Avaria,Moda e Vestuário,Feminino,Blusa de Tricô,unidades,30,22.99,34.99,Danos no transporte
2023-10-14,Avaria,Carnes,Bovina,Alcatra,kg,9,46.99,64.99,Furto
2023-10-15,Ajuste,Móveis,Mesas,Escrivaninha,unidades,69,99.99,129.99,
2023-10-01,Avaria,Hortifruti,Frutas,Graviola,kg,32,9.49,11.99,Furto
2023-10-07,Avaria,Bebidas,Águas,Água Mineral,litros,47,1.5,1.95,Furto
2023-10-22,Avaria,Carnes,Aves,Coração de Frango,kg,28,11.99,16.99,Furto
2023-10-21,Ajuste,Padaria,Bolos,Torta de Morango,kg,33,22.0,29.7,
2023-10-22,Avaria,Higiene,Desodorantes,Desodorante,unidades,78,8.8,12.32,Furto
2023-10-28,Avaria,Carnes,Bovina,Coxão Duro,kg,98,34.99,49.99,Furto
2023-10-10,Avaria,Moda e Vestuário,Feminino,Saia Lápis,unidades,75,22.99,34.99,Danos no transporte
2023-10-03,Ajuste,Carnes,Bovina,Costela,kg,16,39.99,54.99,
2023-10-15,Ajuste,Snacks,Salgadinhos,Pipoca,kg,94,2.0,2.9,
2023-10-24,Ajuste,Padaria,Salgados,Coxinha de Frango,unidades,55,3.5,4.73,
2023-10-03,Ajuste,Moda e Vestuário,Masculino,Camisa Polo,unidades,96,22.99,34.99,
2023-10-05,Avaria,Carnes,Aves,Peito de Peru,kg,73,39.99,49.99,Furto
2023-10-07,Ajuste,Bebidas,Não Alcoólicas,Refrigerante,litros,75,4.5,5.85,
2023-10-01,Ajuste,Hortifruti,Frutas,Uva,kg,97,8.0,10.4,
2023-10-25,Avaria,Moda e Vestuário,Masculino,Camisa Xadrez,unidades,35,19.99,29.99,Danos no transporte
2023-10-21,Avaria,Carnes,Suínos,Costela Suína,kg,13,18.9,27.4,Validade expirada
2023-10-28,Ajuste,Limpeza,Detergentes,Detergente,litros,67,3.2,4.8,
2023-10-26,Avaria,Laticínios,Queijos,Queijo,kg,62,9.99,13.49,Validade expirada
2023-10-15,Ajuste,Carnes,Bovina,Maminha,kg,8,44.99,62.99,
2023-10-08,Ajuste,Carnes,Bovina,Maminha,kg,56,44.99,62.99,
2023-10-08,Avaria,Hortifruti,Frutas,Uva Verde,kg,38,7.49,9.99,Danos no transporte
2023-10-04,Avaria,Eletrodomésticos,Aspiradores,Aspirador de Pó,unidades,84,149.99,199.99,Validade expirada
2023-10-01,Ajuste,Tecnologia,Periféricos,Teclado sem Fio,unidades,92,14.99,19.99,
2023-10-14,Ajuste,Esportes,Luvas,Luvas de Boxe,unidades,13,29.99,39.99,
2023-10-12,Ajuste,Hortifruti,Frutas,Lichia,kg,53,9.99,12.49,
2023-10-12,Ajuste,Carnes,Aves,Coxa de Frango,kg,62,17.99,24.99,
2023-10-25,Ajuste,Hortifruti,Frutas,Cereja Argentina,kg,27,29.99,34.99,
2023-10-29,Ajuste,Hortifruti,Frutas,Mamão Formosa,kg,35,3.99,5.49,
2023-10-17,Avaria,Eletrodomésticos,Liquidificadores,Liquidificador,unidades,63,59.99,79.99,Validade expirada
2023-10-25,Avaria,Hortifruti,Frutas,Banana,kg,46,2.99,3.89,Danos no transporte
2023-10-06,Ajuste,Moda e Vestuário,Feminino,Vestido Tubinho,unidades,80,34.99,49.99,
2023-10-18,Avaria,Bebidas,Não Alcoólicas,Refrigerante,litros,50,4.5,5.85,Furto
2023-10-17,Ajuste,Carnes,Bovinos,Acém,kg,92,29.9,43.35,
2023-10-12,Avaria,Esportes,Pranchas,Prancha de Surf,unidades,6,249.99,299.99,Validade expirada
2023-10-26,Ajuste,Hortifruti,Frutas,Uva,kg,17,8.0,10.4,
2023-10-10,Ajuste,Carnes,Bovina,Rabo,kg,51,29.99,39.99,
2023-10-12,Avaria,Decoração,Tapetes,Tapete de Banheiro,unidades,86,14.99,19.99,Danos no transporte
