Data,Tipo,Categoria,Subcategoria,Produto,Unidade,Quantidade,Preço de Custo,Preço de Venda,Tipo Avaria
2023-04-29,Ajuste,Moda e Vestuário,Feminino,Vestido Chemise,unidades,49,29.99,44.99,
2023-04-26,Ajuste,Hortifruti,Frutas,Pera,kg,87,3.29,4.49,
2023-04-05,Ajuste,Decoração,Quadros,Quadro Decorativo,unidades,39,29.99,39.99,
2023-04-09,Ajuste,Hortifruti,Frutas,Manga Tommy,kg,25,4.99,6.49,
2023-04-24,Avaria,Hortifruti,Legumes,Tomate,kg,63,3.49,4.54,Danos no transporte
2023-04-08,Avaria,Carnes,Suína,Pernil,kg,48,29.99,39.99,Furto
2023-04-06,Avaria,Esportes,Bicicletas,Bicicleta,unidades,53,399.99,499.99,Furto
2023-04-14,Avaria,Hortifruti,Frutas,Physalis,kg,24,34.99,39.99,Furto
2023-04-09,Avaria,Carnes,Bovina,Alcatra,kg,55,46.99,64.99,Furto
2023-04-26,Avaria,Moda e Vestuário,Masculino,Moletom com Capuz,unidades,48,32.99,49.99,Validade expirada
2023-04-18,Avaria,Moda e Vestuário,Masculino,Camiseta Manga Longa,unidades,92,16.99,24.99,Validade expirada
2023-04-17,Avaria,Esportes,Tacos,Taco de Baseball,unidades,10,19.99,29.99,Validade expirada
2023-04-15,Avaria,Carnes,Aves,Salsicha de Frango,kg,84,9.99,14.99,Danos no transporte
2023-04-12,Ajuste,Limpeza,Desinfetantes,Água Sanitária,litros,65,3.5,5.25,
2023-04-10,Avaria,Limpeza,Sabão em Pó,Amaciante de Roupas,litros,28,9.7,14.55,Furto
2023-04-17,Avaria,Hortifruti,Frutas,Pera,kg,41,3.29,4.49,Danos no transporte
2023-04-20,Ajuste,Hortifruti,Frutas,Coco,unidades,36,6.49,7.99,
2023-04-27,Avaria,Carnes,Suína,Costelinha de Porco,kg,89,34.99,49.99,Furto
2023-04-21,Avaria,Hortifruti,Frutas,Pêssego,kg,85,4.0,5.2,Validade expirada
2023-04-21,Avaria,Moda e Vestuário,Masculino,Camiseta Estampada,unidades,48,16.99,24.99,Furto
2023-04-01,Ajuste,Higiene,Shampoos,Condicionador,litros,100,14.5,20.3,
2023-04-12,Ajuste,Hortifruti,Legumes,Batata,kg,86,2.99,3.89,
2023-04-10,Ajuste,Snacks,Salgadinhos,Pipoca,kg,47,2.0,2.9,
2023-04-20,Avaria,Moda e Vestuário,Feminino,Vestido Tubinho,unidades,52,34.99,49.99,Danos no transporte
2023-04-18,Ajuste,Hortifruti,Frutas,Limão Siciliano,kg,23,4.49,5.49,
2023-04-03,Avaria,Moda e Vestuário,Feminino,Calça Legging,unidades,80,22.99,34.99,Furto
2023-04-14,Avaria,Limpeza,Utensílios de Limpeza,Vassoura,unidades,23,12.0,18.0,Furto
2023-04-23,Avaria,Móveis,Guarda-roupas,Guarda-roupa,unidades,86,299.99,399.99,Furto
2023-04-25,Ajuste,Hortifruti,Frutas,Ameixa,kg,44,6.99,8.99,
2023-04-21,Ajuste,Moda e Vestuário,Feminino,Vestido Tubinho,unidades,59,34.99,49.99,
2023-04-01,Avaria,Hortifruti,Frutas,Cereja,kg,11,24.99,29.99,Validade expirada
2023-04-25,Ajuste,Hortifruti,Frutas,Coco,unidades,10,6.49,7.99,
2023-04-07,Ajuste,Iluminação,Spots,Spot de Teto,unidades,25,19.99,29.99,
2023-04-26,Ajuste,Moda e Vestuário,Feminino,Saia Lápis,unidades,38,22.99,34.99,
2023-04-08,Avaria,Sobremesas,Chocolates,Chocolate,kg,7,7.5,10.5,Furto
2023-04-27,Avaria,Decoração,Cortinas,Cortina,metros,36,39.99,59.99,Validade expirada
2023-04-27,Ajuste,Hortifruti,Legumes,Batata,kg,81,2.99,3.89,
2023-04-06,Ajuste,Hortifruti,Frutas,Uva Verde,kg,93,7.49,9.99,
2023-04-26,Avaria,Lazer,Brinquedos,Quebra-cabeça,unidades,37,14.99,19.99,Furto
2023-04-15,Avaria,Carnes,Aves,Filé de Pato,kg,78,59.99,74.99,Furto
2023-04-03,Ajuste,Carnes,Bovina,Cupim,kg,2,39.99,54.99,
2023-04-25,Ajuste,Hortifruti,Frutas,Caju,kg,67,5.49,6.99,
2023-04-23,Avaria,Iluminação,Spots,Spot de Teto,unidades,4,19.99,29.99,Validade expirada
2023-04-20,Ajuste,Hortifruti,Frutas,Laranja,kg,65,2.0,2.6,
2023-04-20,Ajuste,Carnes,Suína,Pernil,kg,82,29.99,39.99,
2023-04-25,Avaria,Hortifruti,Frutas,Pêssego,kg,4,4.0,5.2,Validade expirada
2023-04-19,Avaria,Carnes,Aves,Peito de Frango,kg,44,15.5,22.47,Validade expirada
2023-04-27,Avaria,Hortifruti,Frutas,Kiwi,kg,58,5.0,6.5,Furto
2023-04-25,Ajuste,Higiene,Desodorantes,Desodorante,unidades,77,8.8,12.32,
2023-04-15,Avaria,Moda e Vestuário,Feminino,Vestido Rodado,unidades,35,36.99,54.99,Furto
2023-04-23,Ajuste,Tecnologia,Redes,Roteador Wi-Fi,unidades,22,59.99,79.99,
2023-04-15,Ajuste,Carnes,Bovina,Alcatra,kg,60,46.99,64.99,
2023-04-11,Ajuste,Lazer,Brinquedos,Quebra-cabeça,unidades,78,14.99,19.99,
2023-04-06,Ajuste,Limpeza,Desinfetantes,Desinfetante,litros,42,6.8,10.2,
2023-04-17,Avaria,Hortifruti,Frutas,Tamarindo,kg,86,11.99,13.99,Danos no transporte
2023-04-17,Ajuste,Moda e Vestuário,Feminino,Vestido Rodado,unidades,21,36.99,54.99,
2023-04-29,Ajuste,Carnes,Suína,Bacon Fatiado,kg,75,24.99,34.99,
2023-04-19,Ajuste,Esportes,Bolas,Bola de Futebol,unidades,49,14.99,19.99,
2023-04-09,Ajuste,Carnes,Bovinos,Acém,kg,10,29.9,43.35,
2023-04-28,Ajuste,Hortifruti,Frutas,Jabuticaba,kg,47,12.99,15.99,
2023-04-15,Ajuste,Hortifruti,Frutas,Mamão,kg,20,5.5,7.15,
2023-04-26,Avaria,Tecnologia,Câmeras,Câmera Fotográfica,unidades,71,249.99,299.99,Danos no transporte
2023-04-08,Avaria,Hortifruti,Frutas,Pera,kg,52,3.29,4.49,Validade expirada
2023-04-02,Avaria,Limpeza,Desinfetantes,Desinfetante,litros,42,6.8,10.2,Validade expirada
2023-04-08,Avaria,Hortifruti,Frutas,Lichia,kg,3,9.99,12.49,Validade expirada
2023-04-17,Avaria,Moda e Vestuário,Masculino,Calça Chino,unidades,75,32.99,49.99,Danos no transporte
2023-04-06,Avaria,Lazer,Brinquedos,Cama Elástica,unidades,54,149.99,199.99,Validade expirada
2023-04-07,Ajuste,Moda e Vestuário,Feminino,Bolsa de Couro,unidades,100,44.99,69.99,
2023-04-06,Avaria,Carnes,Suínos,Lombo Suíno,kg,43,22.7,32.91,Validade expirada
2023-04-24,Ajuste,Tecnologia,Fones de Ouvido,Fone de Ouvido Bluetooth,unidades,49,39.99,49.99,
2023-04-29,Avaria,Higiene,Shampoos,Shampoo,litros,23,12.9,18.06,Danos no transporte
2023-04-17,Ajuste,Eletrodomésticos,Panelas Elétricas,Panela Elétrica de Arroz,unidades,55,69.99,89.99,
2023-04-24,Ajuste,Laticínios,Iogurtes,Iogurte,litros,76,3.8,5.13,
2023-04-03,Ajuste,Decoração,Espelhos,Espelho de Parede,unidades,28,39.99,49.99,
2023-04-16,Ajuste,Moda e Vestuário,Masculino,Cinto de Couro,unidades,86,12.99,19.99,
2023-04-20,Ajuste,Hortifruti,Frutas,Limão Taiti,kg,12,1.99,2.99,
2023-04-29,Avaria,Carnes,Aves,Salsicha de Frango,kg,39,9.99,14.99,Validade expirada
2023-04-17,Avaria,Sobremesas,Sorvetes,Sorvete,litros,73,12.0,16.8,Validade expirada
2023-04-04,Avaria,Higiene,Escovas de Dentes,Escova de Dentes,unidades,44,3.9,5.46,Furto
2023-04-13,Avaria,Hortifruti,Frutas,Romã,kg,49,7.99,9.99,Furto
2023-04-05,Ajuste,Hortifruti,Frutas,Cereja Espanhola,kg,3,39.99,44.99,
2023-04-01,Ajuste,Carnes,Bovina,Rabo,kg,50,29.99,39.99,
2023-04-16,Avaria,Hortifruti,Frutas,Figo,kg,34,11.99,14.99,Furto
2023-04-16,Avaria,Eletrodomésticos,Ferro de Passar,Ferro de Passar,unidades,26,39.99,49.99,Danos no transporte
2023-04-29,Avaria,Moda e Vestuário,Feminino,Vestido Bandagem,unidades,88,36.99,54.99,Validade expirada
2023-04-16,Ajuste,Carnes,Bovina,Rabo de Boi,kg,12,17.99,24.99,
2023-04-02,Avaria,Sobremesas,Sorvetes,Sorvete,litros,53,12.0,16.8,Validade expirada
2023-04-03,Ajuste,Móveis,Prateleiras,Prateleira de Parede,unidades,29,19.99,29.99,
2023-04-08,Ajuste,Esportes,Bicicletas,Bicicleta,unidades,18,399.99,499.99,
2023-04-25,Avaria,Higiene,Sabonetes,Gel de Banho,litros,47,4.2,5.88,Furto
2023-04-08,Ajuste,Snacks,Frutos Secos,Amendoim,kg,99,4.5,6.52,
2023-04-19,Avaria,Hortifruti,Frutas,Nectarina,kg,56,7.99,9.99,Validade expirada
2023-04-07,Ajuste,Hortifruti,Frutas,Caqui,kg,67,8.99,10.99,
2023-04-28,Avaria,Carnes,Suína,Barriga de Porco,kg,87,21.99,29.99,Validade expirada
2023-04-18,Ajuste,Hortifruti,Frutas,Manga,kg,71,4.49,5.99,
2023-04-12,Ajuste,Moda e Vestuário,Feminino,Vestido de Renda,unidades,48,42.99,64.99,
2023-04-24,Avaria,Carnes,Aves,Asa de Frango,kg,62,13.99,19.99,Danos no transporte
2023-04-07,Avaria,Moda e Vestuário,Feminino,Saia Midi,unidades,7,24.99,39.99,Danos no transporte
2023-04-18,Avaria,Moda e Vestuário,Masculino,Suéter de Tricô,unidades,40,36.99,54.99,Validade expirada
2023-04-22,Avaria,Esportes,Pranchas,Prancha de Surf,unidades,68,249.99,299.99,Danos no transporte
2023-04-23,Ajuste,Decoração,Espelhos,Espelho de Parede,unidades,21,39.99,49.99,
2023-04-13,Avaria,Hortifruti,Frutas,Maracujá,kg,23,2.99,3.99,Furto
2023-04-15,Ajuste,Carnes,Ovinos,Linguiça de Cordeiro,kg,99,19.99,29.99,
2023-04-28,Avaria,Carnes,Bovina,Lagarto,kg,10,44.99,59.99,Furto
2023-04-08,Avaria,Carnes,Suína,Bacon Fatiado,kg,17,24.99,34.99,Validade expirada
2023-04-13,Ajuste,Hortifruti,Frutas,Caju,kg,95,5.49,6.99,
2023-04-08,Avaria,Lazer,Piscinas,Piscina Inflável,unidades,67,79.99,99.99,Danos no transporte
2023-04-17,Avaria,Carnes,Suína,Lombo,kg,32,31.99,44.99,Furto
2023-04-16,Avaria,Snacks,Salgadinhos,Pipoca,kg,80,2.0,2.9,Validade expirada
2023-04-24,Avaria,Padaria,Salgados,Coxinha de Frango,unidades,62,3.5,4.73,Furto
2023-04-03,Ajuste,Hortifruti,Frutas,Melancia,unidades,94,6.0,7.8,
2023-04-16,Avaria,Carnes,Suína,Orelha de Porco,kg,16,9.99,14.99,Furto
2023-04-12,Avaria,Hortifruti,Frutas,Abacate,kg,17,7.0,9.1,Furto
2023-04-05,Ajuste,Carnes,Ovinos,Contrafilé de Cordeiro,kg,14,54.99,69.99,
2023-04-17,Ajuste,Padaria,Bolos,Bolo de Cenoura,kg,70,16.0,21.6,
2023-04-26,Avaria,Moda e Vestuário,Feminino,Shorts Jeans,unidades,55,16.99,24.99,Validade expirada
2023-04-01,Ajuste,Celulares,Smartphones,Smartphone,unidades,99,1799.99,2249.99,
2023-04-26,Ajuste,Tecnologia,Acessórios,Carregador Portátil,unidades,93,19.99,29.99,
2023-04-23,Ajuste,Moda e Vestuário,Feminino,Calça Legging,unidades,73,22.99,34.99,
2023-04-09,Ajuste,Bebidas,Alcoólicas,Cerveja,unidades,74,5.9,7.67,
2023-04-05,Avaria,Hortifruti,Frutas,Jabuticaba,kg,46,12.99,15.99,Danos no transporte
2023-04-08,Avaria,Móveis,Camas,Cama de Casal,unidades,7,399.99,499.99,Danos no transporte
2023-04-12,Ajuste,Moda e Vestuário,Masculino,Sapatênis Casual,unidades,27,39.99,59.99,
2023-04-08,Avaria,Hortifruti,Frutas,Figo,kg,45,11.99,14.99,Furto
2023-04-09,Avaria,Tecnologia,Periféricos,Teclado sem Fio,unidades,49,14.99,19.99,Furto
2023-04-17,Ajuste,Carnes,Aves,Coxa de Frango,kg,87,17.99,24.99,
2023-04-17,Ajuste,Moda e Vestuário,Feminino,Vestido de Renda,unidades,31,42.99,64.99,
2023-04-10,Avaria,Hortifruti,Frutas,Cereja Americana,kg,67,49.99,54.99,Validade expirada
2023-04-23,Ajuste,Eletrodomésticos,Aspiradores,Aspirador de Pó,unidades,36,149.99,199.99,
2023-04-16,Ajuste,Moda e Vestuário,Masculino,Camisa Social,unidades,31,24.99,39.99,
2023-04-25,Ajuste,Moda e Vestuário,Feminino,Vestido Chemise,unidades,50,29.99,44.99,
2023-04-25,Avaria,Celulares,Tablets,Tablet,unidades,35,899.99,1124.99,Furto
2023-04-23,Ajuste,Carnes,Bovina,Contrafilé,kg,9,52.99,74.99,
2023-04-12,Avaria,Carnes,Aves,Coxa de Frango,kg,81,17.99,24.99,Validade expirada
2023-04-06,Ajuste,Tecnologia,Caixas de Som,Smart Speaker,unidades,63,79.99,99.99,
2023-04-19,Avaria,Hortifruti,Frutas,Coco,unidades,74,6.49,7.99,Danos no transporte
2023-04-10,Ajuste,Hortifruti,Frutas,Ameixa,kg,65,6.99,8.99,
2023-04-03,Avaria,Hortifruti,Frutas,Coco,unidades,81,6.49,7.99,Furto
2023-04-05,Ajuste,Carnes,Aves,Peito de Pato,kg,56,49.99,64.99,
2023-04-16,Ajuste,Tecnologia,Câmeras,Câmera Fotográfica,unidades,25,249.99,299.99,
2023-04-24,Avaria,Hortifruti,Frutas,Nectarina,kg,55,7.99,9.99,Danos no transporte
2023-04-01,Ajuste,Carnes,Aves,Coração de Frango,kg,62,11.99,16.99,
2023-04-25,Avaria,Hortifruti,Frutas,Manga Tommy,kg,64,4.99,6.49,Danos no transporte
2023-04-05,Ajuste,Moda e Vestuário,Feminino,Calça Jeans Skinny,unidades,3,29.99,49.99,
2023-04-17,Avaria,Moda e Vestuário,Feminino,Calça Legging,unidades,85,22.99,34.99,Danos no transporte
2023-04-12,Avaria,Moda e Vestuário,Feminino,Vestido de Renda,unidades,30,42.99,64.99,Validade expirada
2023-04-27,Ajuste,Moda e Vestuário,Masculino,Blazer Slim,unidades,90,59.99,89.99,
2023-04-01,Ajuste,Hortifruti,Frutas,Jaca,kg,17,6.99,8.49,
2023-04-18,Ajuste,Hortifruti,Frutas,Limão,kg,63,3.5,4.55,
2023-04-28,Ajuste,Laticínios,Iogurtes,Iogurte,litros,92,3.8,5.13,
2023-04-08,Ajuste,Hortifruti,Frutas,Mamão Papaia,kg,50,3.79,4.99,
2023-04-17,Avaria,Bebidas,Águas,Água Mineral,litros,64,1.5,1.95,Furto
2023-04-19,Avaria,Eletrodomésticos,Micro-ondas,Micro-ondas,unidades,77,149.99,199.99,Furto
2023-04-22,Ajuste,Carnes,Suína,Linguiça Toscana,kg,78,24.99,34.99,
2023-04-24,Avaria,Higiene,Escovas de Dentes,Escova de Dentes,unidades,38,3.9,5.46,Danos no transporte
2023-04-23,Avaria,Bebidas,Não Alcoólicas,Suco de Laranja,litros,2,6.2,8.06,Danos no transporte
2023-04-14,Avaria,Carnes,Ovinos,Cordeiro Desossado,kg,31,79.99,94.99,Danos no transporte
2023-04-04,Ajuste,Hortifruti,Frutas,Caju,kg,13,5.49,6.99,
2023-04-23,Avaria,Carnes,Bovina,Filé Mignon,kg,37,59.99,79.99,Furto
2023-04-15,Ajuste,Decoração,Vasos,Vaso de Plantas,unidades,49,14.99,19.99,
2023-04-13,Ajuste,Moda e Vestuário,Masculino,Terno Slim,unidades,4,99.99,149.99,
2023-04-15,Ajuste,Carnes,Aves,Peito de Peru,kg,55,39.99,49.99,
2023-04-24,Avaria,Eletrodomésticos,Ferro de Passar,Ferro de Passar,unidades,97,39.99,49.99,Furto
2023-04-17,Ajuste,Iluminação,Abajures,Abajur,unidades,40,39.99,49.99,
2023-04-02,Avaria,Esportes,Bolas,Bola de Futebol,unidades,24,14.99,19.99,Furto
2023-04-10,Ajuste,Laticínios,Leites,Leite,litros,79,2.5,3.38,
2023-04-04,Avaria,Moda e Vestuário,Masculino,Blazer Slim,unidades,9,59.99,89.99,Validade expirada
2023-04-17,Avaria,Carnes,Aves,Codorna Inteira,kg,42,39.99,54.99,Furto
2023-04-20,Ajuste,Hortifruti,Frutas,Banana Prata,kg,76,2.99,3.99,
2023-04-11,Avaria,Carnes,Bovina,Maminha,kg,17,44.99,62.99,Furto
2023-04-09,Avaria,Moda e Vestuário,Feminino,Cardigan de Lã,unidades,20,29.99,44.99,Validade expirada
2023-04-15,Avaria,Limpeza,Detergentes,Lava-louças,litros,87,4.8,7.2,Validade expirada
2023-04-02,Ajuste,Carnes,Suína,Bacon Fatiado,kg,44,24.99,34.99,
2023-04-26,Ajuste,Hortifruti,Frutas,Mamão,kg,88,5.5,7.15,
2023-04-20,Avaria,Carnes,Aves,Pato Inteiro,kg,97,74.99,89.99,Validade expirada
2023-04-05,Avaria,Carnes,Bovina,Contrafilé,kg,66,52.99,74.99,Furto
2023-04-28,Avaria,Carnes,Bovina,Coxão Mole,kg,35,42.99,59.99,Danos no transporte
2023-04-18,Avaria,Laticínios,Queijos,Queijo,kg,50,9.99,13.49,Furto
2023-04-04,Avaria,Carnes,Suína,Linguiça Toscana,kg,87,24.99,34.99,Validade expirada
2023-04-11,Ajuste,Moda e Vestuário,Feminino,Vestido Midi,unidades,5,42.99,64.99,
2023-04-09,Avaria,Hortifruti,Frutas,Caju,kg,53,5.49,6.99,Danos no transporte
2023-04-20,Avaria,Hortifruti,Frutas,Kiwi,kg,62,5.0,6.5,Furto
2023-04-09,Avaria,Moda e Vestuário,Feminino,Saia Midi,unidades,25,24.99,39.99,Furto
2023-04-07,Avaria,Hortifruti,Frutas,Pitanga,kg,58,16.99,19.99,Validade expirada
2023-04-02,Avaria,Carnes,Suína,Lombo,kg,88,31.99,44.99,Validade expirada
2023-04-05,Ajuste,Tecnologia,Caixas de Som,Smart Speaker,unidades,89,79.99,99.99,
2023-04-14,Ajuste,Carnes,Aves,Salsicha de Frango,kg,13,9.99,14.99,
2023-04-20,Avaria,Esportes,Tacos,Taco de Baseball,unidades,82,19.99,29.99,Furto
2023-04-18,Avaria,Carnes,Bovinos,Acém,kg,8,29.9,43.35,Furto
2023-04-17,Avaria,Moda e Vestuário,Feminino,Calça Jeans Skinny,unidades,10,29.99,49.99,Furto
2023-04-02,Avaria,Tecnologia,Relógios Inteligentes,Smartwatch,unidades,41,119.99,149.99,Furto
2023-04-26,Ajuste,Hortifruti,Frutas,Cereja Espanhola,kg,58,39.99,44.99,
2023-04-14,Ajuste,Hortifruti,Frutas,Mirtilo,kg,11,19.99,22.99,
2023-04-06,Avaria,Carnes,Suínos,Costela Suína,kg,72,18.9,27.4,Furto
2023-04-08,Ajuste,Padaria,Pães,Pão Francês,unidades,71,3.0,4.05,
2023-04-07,Avaria,Moda e Vestuário,Feminino,Vestido Rodado,unidades,59,36.99,54.99,Danos no transporte
2023-04-01,Ajuste,Carnes,Suína,Lombo,kg,32,31.99,44.99,
2023-04-03,Avaria,Hortifruti,Frutas,Maracujá,kg,75,2.99,3.99,Furto
2023-04-29,Ajuste,Hortifruti,Frutas,Abacaxi,unidades,47,4.5,5.85,
2023-04-29,Ajuste,Hortifruti,Frutas,Mirtilo,kg,76,19.99,22.99,
2023-04-10,Ajuste,Carnes,Aves,Peito de Codorna,kg,62,29.99,39.99,
2023-04-19,Avaria,Hortifruti,Frutas,Mamão Formosa,kg,74,3.99,5.49,Furto
2023-04-10,Ajuste,Moda e Vestuário,Feminino,Blusa de Tricô,unidades,39,22.99,34.99,
2023-04-06,Avaria,Carnes,Bovina,Carne de Hambúrguer,kg,58,21.99,29.99,Furto
2023-04-10,Avaria,Hortifruti,Frutas,Manga,kg,75,4.49,5.99,Validade expirada
2023-04-12,Avaria,Hortifruti,Frutas,Mirtilo,kg,39,19.99,22.99,Validade expirada
2023-04-03,Ajuste,Hortifruti,Frutas,Carambola,kg,33,5.99,7.49,
2023-04-02,Ajuste,Hortifruti,Frutas,Laranja,kg,87,2.0,2.6,
2023-04-04,Avaria,Hortifruti,Frutas,Damasco,kg,32,10.99,12.99,Validade expirada
2023-04-27,Avaria,Tecnologia,Redes,Roteador Wi-Fi,unidades,31,59.99,79.99,Danos no transporte
2023-04-03,Ajuste,Hortifruti,Frutas,Pitaya,kg,45,16.99,19.99,
2023-04-25,Avaria,Moda e Vestuário,Feminino,Vestido Rodado,unidades,81,36.99,54.99,Validade expirada
2023-04-18,Ajuste,Hortifruti,Frutas,Nectarina,kg,69,7.99,9.99,
2023-04-06,Avaria,Carnes,Bovina,Fraldinha,kg,28,31.99,44.99,Danos no transporte
2023-04-05,Avaria,Moda e Vestuário,Feminino,Regata Básica,unidades,33,9.99,14.99,Furto
2023-04-09,Ajuste,Higiene,Sabonetes,Gel de Banho,litros,63,4.2,5.88,
2023-04-27,Avaria,Móveis,Prateleiras,Prateleira de Parede,unidades,79,19.99,29.99,Furto
2023-04-17,Ajuste,Carnes,Bovina,Mocotó,kg,15,21.99,29.99,
2023-04-01,Avaria,Hortifruti,Frutas,Uva,kg,4,8.0,10.4,Furto
2023-04-19,Ajuste,Hortifruti,Frutas,Mamão,kg,50,5.5,7.15,
2023-04-04,Avaria,Carnes,Suína,Bacon Fatiado,kg,92,24.99,34.99,Danos no transporte
2023-04-03,Avaria,Moda e Vestuário,Masculino,Calça Jogger,unidades,18,26.99,39.99,Furto
2023-04-19,Ajuste,Carnes,Bovina,Lagarto,kg,63,44.99,59.99,
2023-04-25,Avaria,Moda e Vestuário,Masculino,Blazer Casual,unidades,55,49.99,74.99,Danos no transporte
2023-04-25,Ajuste,Padaria,Biscoitos,Rosquinhas,kg,11,3.9,5.27,
2023-04-17,Avaria,Eletrodomésticos,Fritadeiras,Fritadeira Elétrica,unidades,97,99.99,129.99,Furto
2023-04-07,Ajuste,Carnes,Suína,Linguiça Toscana,kg,50,24.99,34.99,
2023-04-12,Ajuste,Moda e Vestuário,Masculino,Moletom com Capuz,unidades,100,32.99,49.99,
2023-04-22,Ajuste,Carnes,Aves,Sobrecoxa de Frango,kg,55,12.8,18.56,
2023-04-06,Ajuste,Moda e Vestuário,Masculino,Camiseta Básica,unidades,51,12.99,19.99,
2023-04-04,Avaria,Moda e Vestuário,Feminino,Sandália Rasteira,unidades,47,26.99,39.99,Danos no transporte
2023-04-10,Avaria,Bebidas,Não Alcoólicas,Refrigerante,litros,29,4.5,5.85,Danos no transporte
2023-04-03,Ajuste,Hortifruti,Frutas,Physalis,kg,69,34.99,39.99,
2023-04-25,Avaria,Carnes,Bovina,Fraldinha,kg,71,31.99,44.99,Furto
2023-04-22,Ajuste,Hortifruti,Verduras,Alface,unidades,39,1.99,2.59,
2023-04-12,Avaria,Hortifruti,Legumes,Tomate,kg,35,3.49,4.54,Danos no transporte
2023-04-13,Ajuste,Carnes,Suínos,Lombo Suíno,kg,33,22.7,32.91,
2023-04-07,Avaria,Carnes,Aves,Peito de Peru,kg,18,39.99,49.99,Furto
2023-04-17,Ajuste,Hortifruti,Legumes,Pimentão,kg,65,3.99,5.19,
2023-04-10,Avaria,Carnes,Aves,Linguiça Toscana de Frango,kg,7,17.99,24.99,Validade expirada
2023-04-29,Ajuste,Carnes,Ovinos,Contrafilé de Cordeiro,kg,9,54.99,69.99,
2023-04-07,Ajuste,Móveis,Cadeiras,Cadeira de Escritório,unidades,86,119.99,149.99,
2023-04-14,Ajuste,Hortifruti,Frutas,Banana Nanica,kg,100,1.99,2.99,
2023-04-18,Avaria,Carnes,Bovina,Coxão Duro,kg,34,34.99,49.99,Furto
2023-04-06,Ajuste,Lazer,Cadeiras de Praia,Cadeira de Praia,unidades,69,19.99,29.99,
2023-04-17,Ajuste,Carnes,Aves,Peito de Frango,kg,9,15.5,22.47,
2023-04-28,Ajuste,Carnes,Bovina,Carne de Hambúrguer,kg,6,21.99,29.99,
2023-04-20,Ajuste,Hortifruti,Legumes,Batata,kg,75,2.99,3.89,
2023-04-29,Avaria,Padaria,Biscoitos,Biscoito,kg,35,5.8,7.83,Validade expirada
2023-04-29,Ajuste,Carnes,Suína,Costelinha de Porco,kg,5,34.99,49.99,
2023-04-28,Avaria,Carnes,Bovina,Contrafilé,kg,98,52.99,74.99,Furto
2023-04-23,Ajuste,Hortifruti,Frutas,Limão Cravo,kg,61,5.49,6.99,
2023-04-29,Ajuste,Carnes,Aves,Linguiça de Peru,kg,6,13.99,19.99,
2023-04-14,Ajuste,Carnes,Bovina,Picanha Argentina,kg,41,59.99,79.99,
2023-04-06,Ajuste,Bebidas,Não Alcoólicas,Refrigerante,litros,29,4.5,5.85,
2023-04-27,Ajuste,Lazer,Piscinas,Piscina Inflável,unidades,1,79.99,99.99,
2023-04-15,Avaria,Moda e Vestuário,Masculino,Calça Social,unidades,22,39.99,59.99,Danos no transporte
2023-04-08,Ajuste,Moda e Vestuário,Masculino,Moletom com Capuz,unidades,5,32.99,49.99,
2023-04-20,Avaria,Carnes,Bovina,Contrafilé,kg,93,52.99,74.99,Furto
2023-04-04,Avaria,Moda e Vestuário,Feminino,Vestido Floral,unidades,72,39.99,59.99,Validade expirada
2023-04-17,Ajuste,Moda e Vestuário,Masculino,Calça Chino,unidades,71,32.99,49.99,
2023-04-28,Avaria,Moda e Vestuário,Feminino,Vestido Rodado,unidades,89,36.99,54.99,Furto
2023-04-06,Avaria,Carnes,Ovinos,Linguiça de Cordeiro,kg,89,19.99,29.99,Furto
2023-04-24,Ajuste,Moda e Vestuário,Masculino,Blazer Slim,unidades,78,59.99,89.99,
2023-04-18,Avaria,Carnes,Bovinos,Carne de Sol,kg,83,35.5,51.48,Validade expirada
2023-04-22,Ajuste,Moda e Vestuário,Feminino,Saia Lápis,unidades,32,22.99,34.99,
2023-04-24,Ajuste,Carnes,Bovina,Mocotó,kg,54,21.99,29.99,
2023-04-20,Avaria,Limpeza,Sabão em Pó,Amaciante de Roupas,litros,65,9.7,14.55,Danos no transporte
2023-04-08,Avaria,Moda e Vestuário,Masculino,Cinto de Couro,unidades,66,12.99,19.99,Validade expirada
2023-04-06,Avaria,Carnes,Aves,Linguiça Toscana de Frango,kg,42,17.99,24.99,Furto
2023-04-18,Avaria,Carnes,Suína,Pernil,kg,23,29.99,39.99,Furto
2023-04-25,Avaria,Carnes,Bovina,Lagarto,kg,38,44.99,59.99,Danos no transporte
2023-04-08,Avaria,Limpeza,Desinfetantes,Água Sanitária,litros,43,3.5,5.25,Validade expirada
2023-04-21,Avaria,Hortifruti,Frutas,Pêssego,kg,46,4.0,5.2,Danos no transporte
2023-04-12,Ajuste,Laticínios,Queijos,Queijo,kg,77,9.99,13.49,
2023-04-21,Avaria,Decoração,Quadros,Quadro Decorativo,unidades,77,29.99,39.99,Furto
2023-04-04,Avaria,Esportes,Bolas,Bola de Futebol,unidades,69,14.99,19.99,Danos no transporte
2023-04-16,Avaria,Snacks,Frutos Secos,Amendoim,kg,51,4.5,6.52,Furto
2023-04-24,Ajuste,Eletrodomésticos,Cafeteiras,Cafeteira Elétrica,unidades,71,79.99,99.99,
2023-04-18,Avaria,Hortifruti,Frutas,Banana Prata,kg,70,2.99,3.99,Furto
2023-04-23,Ajuste,Moda e Vestuário,Masculino,Camisa Xadrez,unidades,11,19.99,29.99,
2023-04-22,Avaria,Carnes,Bovina,Filé Mignon,kg,67,59.99,79.99,Furto
